time stamp,accel x,accel y,accel z,pitch,roll,yaw
0,1.15725,-0.238,0.58075,0.5425134,-2.124844,-0.07820012
0.01666667,1.15725,-0.238,0.58075,0.5425134,-2.124844,-0.07820012
0.03333334,1.15725,-0.238,0.58075,0.5425134,-2.124844,-0.07820012
0.05,0.9652501,-0.06275,0.319,-0.08797514,-0.02199378,-0.1527346
0.06666667,0.9547501,-0.03225,0.3235,-0.1050814,-0.04276569,-0.09897203
0.08333334,0.9547501,-0.03225,0.3235,-0.1050814,-0.04276569,-0.09897203
0.1,0.9547501,-0.03225,0.3235,-0.1050814,-0.04276569,-0.09897203
0.1166667,0.9547501,-0.03225,0.3235,-0.1050814,-0.04276569,-0.09897203
0.1333333,0.9547501,-0.03225,0.3235,-0.1050814,-0.04276569,-0.09897203
0.15,0.9465001,-0.01975,0.3615,-0.2113847,0.03787819,-0.04154382
0.1666667,0.9255,-0.0205,0.3765,-0.1270752,-0.04154382,-0.03054692
0.1833333,0.9255,-0.0205,0.3765,-0.1270752,-0.04154382,-0.03054692
0.2,0.9255,-0.0205,0.3765,-0.1270752,-0.04154382,-0.03054692
0.2166667,0.9255,-0.0205,0.3765,-0.1270752,-0.04154382,-0.03054692
0.2333333,0.9120001,-0.0255,0.37725,-0.1832815,-0.05376258,-0.0158844
0.25,0.9015,-0.01375,0.3775,-0.2223816,-0.08797514,-0.01832815
0.2666667,0.9015,-0.01375,0.3775,-0.2223816,-0.08797514,-0.01832815
0.2833334,0.89425,-0.009000001,0.36625,-0.2504848,-0.1160783,-0.02688129
0.3,0.89425,-0.009000001,0.36625,-0.2504848,-0.1160783,-0.02688129
0.3166667,0.8750001,-0.009500001,0.3535,-0.2602598,-0.129519,-0.09041889
0.3333334,0.87275,0.0475,0.33875,-0.3433474,0,-0.2358222
0.3500001,0.8280001,0.16275,0.37775,-0.4911945,0.1466252,-0.4044413
0.3666668,0.545,0.41025,0.514,-0.645151,-0.04032194,-0.982389
0.3833334,0.39325,0.539,0.62575,-0.7966638,-0.06964698,-1.7705
0.4000001,0.37475,0.5655,0.6950001,-1.140011,-0.1906128,-2.540282
0.4166668,0.37475,0.5655,0.6950001,-1.140011,-0.1906128,-2.540282
0.4333335,0.4055,0.5775,0.68375,-1.396605,-0.2859192,-2.985045
0.4500002,0.4645,0.598,0.649,-1.71185,-0.2822536,-3.51534
0.4666668,0.55825,0.654,0.5815001,-2.378994,0.1185221,-4.748214
0.4833335,0.55825,0.654,0.5815001,-2.378994,0.1185221,-4.748214
0.5000002,0.55825,0.654,0.5815001,-2.378994,0.1185221,-4.748214
0.5166668,1.056,0.8857501,0.5375,-4.02975,0.41666,-5.068346
0.5333335,1.2415,0.9767501,0.46475,-4.333998,-0.03787819,-4.817861
