time stamp,accel x,accel y,accel z,pitch,roll,yaw
0,0.73475,-0.17,0.6985,-0.2150503,0.1478471,-0.04398757
0.01666667,0.7360001,-0.197,0.71725,0.07575637,0.01221877,-0.05865009
0.03333334,0.7360001,-0.197,0.71725,0.07575637,0.01221877,-0.05865009
0.05,0.7360001,-0.197,0.71725,0.07575637,0.01221877,-0.05865009
0.06666667,0.7360001,-0.197,0.71725,0.07575637,0.01221877,-0.05865009
0.08333334,0.7360001,-0.197,0.71725,0.07575637,0.01221877,-0.05865009
0.1,0.7415,-0.22,0.72975,0.01344065,-0.03421256,-0.09286265
0.1166667,0.7415,-0.22,0.72975,0.01344065,-0.03421256,-0.09286265
0.1333333,0.7415,-0.22,0.72975,0.01344065,-0.03421256,-0.09286265
0.15,0.7415,-0.22,0.72975,0.01344065,-0.03421256,-0.09286265
0.1666667,0.7415,-0.22,0.72975,0.01344065,-0.03421256,-0.09286265
0.1833333,0.7415,-0.22,0.72975,0.01344065,-0.03421256,-0.09286265
0.2,0.7415,-0.22,0.72975,0.01344065,-0.03421256,-0.09286265
0.2166667,0.7415,-0.22,0.72975,0.01344065,-0.03421256,-0.09286265
0.2333333,0.7415,-0.22,0.72975,0.01344065,-0.03421256,-0.09286265
0.25,0.7415,-0.22,0.72975,0.01344065,-0.03421256,-0.09286265
0.2666667,0.7415,-0.22,0.72975,0.01344065,-0.03421256,-0.09286265
0.2833334,0.7415,-0.22,0.72975,0.01344065,-0.03421256,-0.09286265
0.3,0.7415,-0.22,0.72975,0.01344065,-0.03421256,-0.09286265
0.3166667,0.7415,-0.22,0.72975,0.01344065,-0.03421256,-0.09286265
0.3333334,0.7415,-0.22,0.72975,0.01344065,-0.03421256,-0.09286265
0.3500001,0.7415,-0.22,0.72975,0.01344065,-0.03421256,-0.09286265
0.3666668,0.7415,-0.22,0.72975,0.01344065,-0.03421256,-0.09286265
0.3833334,0.74,-0.21975,0.71825,-0.07453449,-0.04154382,-0.1221877
0.4000001,0.74075,-0.20075,0.71,-0.1869472,-0.02443754,-0.1417377
0.4166668,0.74075,-0.20075,0.71,-0.1869472,-0.02443754,-0.1417377
0.4333335,0.74075,-0.20075,0.71,-0.1869472,-0.02443754,-0.1417377
0.4500002,0.74075,-0.20075,0.71,-0.1869472,-0.02443754,-0.1417377
0.4666668,0.74075,-0.20075,0.71,-0.1869472,-0.02443754,-0.1417377
0.4833335,0.74075,-0.20075,0.71,-0.1869472,-0.02443754,-0.1417377
0.5000002,0.74075,-0.20075,0.71,-0.1869472,-0.02443754,-0.1417377
0.5166668,0.74075,-0.20075,0.71,-0.1869472,-0.02443754,-0.1417377
0.5333335,0.75225,-0.17725,0.70175,-0.188169,-0.002443754,-0.1710628
0.5500001,0.75225,-0.17725,0.70175,-0.188169,-0.002443754,-0.1710628
0.5666668,0.7697501,-0.175,0.65425,0.06231572,0.05131883,-0.06964698
0.5833334,0.72325,-0.18375,0.68,0.06475948,-0.09897203,-0.1258533
0.6000001,0.4345,0.54325,1.06475,-0.9310702,-0.7612293,-2.746779
0.6166667,2.7275,-0.9277501,0.761,-2.32401,-3.286849,-3.727947
0.6333334,2.7275,-0.9277501,0.761,-2.32401,-3.286849,-3.727947
0.65,2.7275,-0.9277501,0.761,-2.32401,-3.286849,-3.727947
0.6666667,5.6385,-4.81675,-4.0425,-5.394587,-1.11313,3.720615
0.6833333,5.6385,-4.81675,-4.0425,-5.394587,-1.11313,3.720615
0.7,4.16425,-5.95625,-8.149501,4.332776,-6.659229,6.716658
0.7166666,2.95575,4.57425,-8.189501,5.806359,3.321062,0.8846389
0.7333333,2.95575,4.57425,-8.189501,5.806359,3.321062,0.8846389
0.7499999,2.95575,4.57425,-8.189501,5.806359,3.321062,0.8846389
0.7666666,2.95575,4.57425,-8.189501,5.806359,3.321062,0.8846389
0.7833332,2.95575,4.57425,-8.189501,5.806359,3.321062,0.8846389
0.7999999,2.95575,4.57425,-8.189501,5.806359,3.321062,0.8846389
0.8166665,2.95575,4.57425,-8.189501,5.806359,3.321062,0.8846389
0.8333332,-3.0075,8.189501,4.42,16.09456,11.11786,9.497649
0.8499998,-5.42125,1.99575,0.3135,2.732117,2.22015,4.842299
0.8666665,-5.42125,1.99575,0.3135,2.732117,2.22015,4.842299
0.8833331,-5.42125,1.99575,0.3135,2.732117,2.22015,4.842299
0.8999998,-5.42125,1.99575,0.3135,2.732117,2.22015,4.842299
0.9166664,-1.015,1.64,0.6760001,-0.2908067,2.387547,-2.154169
0.9333331,0.31175,0.91725,0.225,-0.4019975,-2.65636,0.3005817
0.9499997,0.31175,0.91725,0.225,-0.4019975,-2.65636,0.3005817
0.9666664,0.31175,0.91725,0.225,-0.4019975,-2.65636,0.3005817
0.9833331,0.31175,0.91725,0.225,-0.4019975,-2.65636,0.3005817
0.9999997,0.2215,0.9095001,0.153,-0.615826,-2.543948,0.4215475
1.016666,0.29475,0.8305001,0.173,-0.8101044,-2.205488,0.3677849
