time stamp,accel x,accel y,accel z,pitch,roll,yaw
0,0.9277501,-0.0205,0.23675,0.08064388,0.0953064,0.1820597
0.01666667,0.9277501,-0.0205,0.23675,0.08064388,0.0953064,0.1820597
0.03333334,0.9277501,-0.0205,0.23675,0.08064388,0.0953064,0.1820597
0.05,0.9277501,-0.0205,0.23675,0.08064388,0.0953064,0.1820597
0.06666667,0.9277501,-0.0205,0.23675,0.08064388,0.0953064,0.1820597
0.08333334,0.9277501,-0.0205,0.23675,0.08064388,0.0953064,0.1820597
0.1,0.9137501,-0.02775,0.224,-0.004887508,0.0635376,0.1564002
0.1166667,0.9202501,-0.028,0.2095,-0.06720323,0.1148564,0.09286265
0.1333333,0.9202501,-0.028,0.2095,-0.06720323,0.1148564,0.09286265
0.15,0.9305,-0.02575,0.19325,-0.1429596,0.1722846,0.01344065
0.1666667,0.9305,-0.02575,0.19325,-0.1429596,0.1722846,0.01344065
0.1833333,0.9395,0.003,0.1925,-0.1710628,0.1845034,-0.0158844
0.2,0.9395,0.003,0.1925,-0.1710628,0.1845034,-0.0158844
0.2166667,0.97,0.0115,0.18275,0.05131883,-0.03910006,-0.02810317
0.2333333,0.97,0.0115,0.18275,0.05131883,-0.03910006,-0.02810317
0.25,0.97,0.0115,0.18275,0.05131883,-0.03910006,-0.02810317
0.2666667,0.97,0.0115,0.18275,0.05131883,-0.03910006,-0.02810317
0.2833334,0.97,0.0115,0.18275,0.05131883,-0.03910006,-0.02810317
0.3,0.97,0.0115,0.18275,0.05131883,-0.03910006,-0.02810317
0.3166667,0.95775,-0.0125,0.182,-0.06720323,0.04032194,-0.09286265
0.3333334,0.95775,-0.0125,0.182,-0.06720323,0.04032194,-0.09286265
0.3500001,0.9705001,-0.0065,0.17375,-0.1344065,0.01832815,-0.1307408
0.3666668,0.978,-0.0155,0.1645,-0.1136346,-0.02199378,-0.1466252
0.3833334,0.978,-0.0155,0.1645,-0.1136346,-0.02199378,-0.1466252
0.4000001,1.0195,0.01425,0.151,-0.003665631,-0.1148564,-0.09286265
0.4166668,1.0195,0.01425,0.151,-0.003665631,-0.1148564,-0.09286265
0.4333335,1.0195,0.01425,0.151,-0.003665631,-0.1148564,-0.09286265
0.4500002,1.0195,0.01425,0.151,-0.003665631,-0.1148564,-0.09286265
0.4666668,1.0195,0.01425,0.151,-0.003665631,-0.1148564,-0.09286265
0.4833335,1.0195,0.01425,0.151,-0.003665631,-0.1148564,-0.09286265
0.5000002,1.0195,0.01425,0.151,-0.003665631,-0.1148564,-0.09286265
0.5166668,1.0195,0.01425,0.151,-0.003665631,-0.1148564,-0.09286265
0.5333335,1.0195,0.01425,0.151,-0.003665631,-0.1148564,-0.09286265
0.5500001,1.0195,0.01425,0.151,-0.003665631,-0.1148564,-0.09286265
0.5666668,1.011,0.017,0.1665,-0.01221877,-0.003665631,-0.03787819
0.5833334,1.011,0.017,0.1665,-0.01221877,-0.003665631,-0.03787819
0.6000001,1.011,0.017,0.1665,-0.01221877,-0.003665631,-0.03787819
0.6166667,1.011,0.017,0.1665,-0.01221877,-0.003665631,-0.03787819
0.6333334,1.011,0.017,0.1665,-0.01221877,-0.003665631,-0.03787819
0.65,1.011,0.017,0.1665,-0.01221877,-0.003665631,-0.03787819
0.6666667,1.011,0.017,0.1665,-0.01221877,-0.003665631,-0.03787819
0.6833333,0.9892501,0.033,0.169,0.03299068,-0.1136346,0.02077191
0.7,0.9892501,0.033,0.169,0.03299068,-0.1136346,0.02077191
0.7166666,1.662,-1.1505,0.7647501,2.459638,0.2028316,-0.3641193
0.7333333,-0.35975,0.82525,1.35625,1.533456,-0.4655351,-0.6182697
0.7499999,-0.35975,0.82525,1.35625,1.533456,-0.4655351,-0.6182697
0.7666666,0.0165,1.19225,1.1385,1.60799,-0.9469546,-0.2700348
0.7833332,0.0165,1.19225,1.1385,1.60799,-0.9469546,-0.2700348
0.7999999,0.0165,1.19225,1.1385,1.60799,-0.9469546,-0.2700348
0.8166665,0.3805,1.485,0.851,1.792493,-2.861636,1.902462
0.8333332,0.3275,1.291,0.705,1.681303,-2.192047,2.036869
0.8499998,0.41,1.17625,0.75675,1.709406,-1.11313,2.170053
0.8666665,0.566,1.0065,0.84975,2.282466,-1.832815,2.24581
0.8833331,0.60725,0.65175,0.703,3.018036,-2.832311,2.060085
0.8999998,0.5975,0.47475,0.60975,3.070577,-3.263633,1.64709
0.9166664,0.5975,0.47475,0.60975,3.070577,-3.263633,1.64709
0.9333331,0.63875,0.39275,0.7035,2.780992,-2.909289,1.401493
0.9499997,0.75225,0.18425,0.70775,2.653917,-2.504848,1.374612
0.9666664,0.75225,0.18425,0.70775,2.653917,-2.504848,1.374612
0.9833331,0.75225,0.18425,0.70775,2.653917,-2.504848,1.374612
0.9999997,0.75225,0.18425,0.70775,2.653917,-2.504848,1.374612
1.016666,0.8485,-0.07650001,0.5732501,2.683242,-2.68202,1.120461
1.033333,0.8485,-0.07650001,0.5732501,2.683242,-2.68202,1.120461
