time stamp,accel x,accel y,accel z,pitch,roll,yaw
0,0.95425,-0.36325,0.195,-0.1515127,-0.08186576,-0.2150503
0.01666667,0.95425,-0.36325,0.195,-0.1515127,-0.08186576,-0.2150503
0.03333334,0.95425,-0.36325,0.195,-0.1515127,-0.08186576,-0.2150503
0.05,0.95425,-0.36325,0.195,-0.1515127,-0.08186576,-0.2150503
0.06666667,0.95425,-0.36325,0.195,-0.1515127,-0.08186576,-0.2150503
0.08333334,0.8972501,-0.3855,0.18925,-0.2455973,-0.04643133,-0.1930566
0.1,0.965,-0.378,0.15975,-0.2346004,-0.03787819,-0.1832815
0.1166667,0.965,-0.378,0.15975,-0.2346004,-0.03787819,-0.1832815
0.1333333,0.9192501,-0.3735,0.16925,-0.2321566,-0.04154382,-0.08308763
0.15,0.9192501,-0.3735,0.16925,-0.2321566,-0.04154382,-0.08308763
0.1666667,0.9192501,-0.3735,0.16925,-0.2321566,-0.04154382,-0.08308763
0.1833333,0.9192501,-0.3735,0.16925,-0.2321566,-0.04154382,-0.08308763
0.2,0.8610001,-0.4065,0.168,-0.1747284,-0.2040534,-0.1307408
0.2166667,0.8785,-0.3665,0.13675,-0.2370441,-0.1173002,-0.2431535
0.2333333,0.8785,-0.3665,0.13675,-0.2370441,-0.1173002,-0.2431535
0.25,0.8785,-0.3665,0.13675,-0.2370441,-0.1173002,-0.2431535
0.2666667,0.8785,-0.3665,0.13675,-0.2370441,-0.1173002,-0.2431535
0.2833334,0.88775,-0.34975,0.13725,-0.2003878,-0.05009696,-0.2590379
0.3,0.88775,-0.34975,0.13725,-0.2003878,-0.05009696,-0.2590379
0.3166667,0.88775,-0.34975,0.13725,-0.2003878,-0.05009696,-0.2590379
0.3333334,0.88775,-0.34975,0.13725,-0.2003878,-0.05009696,-0.2590379
0.3500001,0.85475,-0.308,0.2195,-0.2321566,-0.1796159,-0.2529285
0.3666668,0.71,-0.3555,0.25625,-0.2003878,-0.8186576,-0.1820597
0.3833334,0.64225,-0.3695,0.20775,-0.2321566,-1.491912,-0.2211597
0.4000001,0.6810001,-0.37,0.125,-0.2113847,-2.22626,-0.1429596
0.4166668,0.6810001,-0.37,0.125,-0.2113847,-2.22626,-0.1429596
0.4333335,0.6810001,-0.37,0.125,-0.2113847,-2.22626,-0.1429596
0.4500002,0.6810001,-0.37,0.125,-0.2113847,-2.22626,-0.1429596
0.4666668,0.6810001,-0.37,0.125,-0.2113847,-2.22626,-0.1429596
0.4833335,0.6810001,-0.37,0.125,-0.2113847,-2.22626,-0.1429596
0.5000002,0.6810001,-0.37,0.125,-0.2113847,-2.22626,-0.1429596
0.5166668,0.6810001,-0.37,0.125,-0.2113847,-2.22626,-0.1429596
0.5333335,0.6810001,-0.37,0.125,-0.2113847,-2.22626,-0.1429596
0.5500001,0.6810001,-0.37,0.125,-0.2113847,-2.22626,-0.1429596
0.5666668,0.69375,-0.45625,0.049,0.03543443,-2.823758,0.07209074
0.5833334,0.77575,-0.49525,-0.04025,-0.1026377,-3.295402,0.4386538
0.6000001,1.04025,-0.98575,-0.04925,1.368502,-4.698117,0.4557601
0.6166667,1.04025,-0.98575,-0.04925,1.368502,-4.698117,0.4557601
0.6333334,1.04025,-0.98575,-0.04925,1.368502,-4.698117,0.4557601
0.65,1.04025,-0.98575,-0.04925,1.368502,-4.698117,0.4557601
0.6666667,1.7755,-6.11825,-0.25625,6.154594,1.904906,-1.871915
0.6833333,1.7755,-6.11825,-0.25625,6.154594,1.904906,-1.871915
0.7,1.7755,-6.11825,-0.25625,6.154594,1.904906,-1.871915
0.7166666,3.00425,-2.8425,-1.9135,2.813982,8.009403,0.3494568
0.7333333,3.00425,-2.8425,-1.9135,2.813982,8.009403,0.3494568
0.7499999,3.00425,-2.8425,-1.9135,2.813982,8.009403,0.3494568
0.7666666,3.00425,-2.8425,-1.9135,2.813982,8.009403,0.3494568
0.7833332,3.00425,-2.8425,-1.9135,2.813982,8.009403,0.3494568
0.7999999,3.00425,-2.8425,-1.9135,2.813982,8.009403,0.3494568
0.8166665,3.00425,-2.8425,-1.9135,2.813982,8.009403,0.3494568
0.8333332,3.00425,-2.8425,-1.9135,2.813982,8.009403,0.3494568
0.8499998,3.00425,-2.8425,-1.9135,2.813982,8.009403,0.3494568
0.8666665,3.00425,-2.8425,-1.9135,2.813982,8.009403,0.3494568
0.8833331,3.00425,-2.8425,-1.9135,2.813982,8.009403,0.3494568
0.8999998,2.243,-1.1425,-0.07575,8.784073,3.888012,1.037374
0.9166664,2.243,-1.1425,-0.07575,8.784073,3.888012,1.037374
0.9333331,2.243,-1.1425,-0.07575,8.784073,3.888012,1.037374
0.9499997,2.243,-1.1425,-0.07575,8.784073,3.888012,1.037374
0.9666664,2.243,-1.1425,-0.07575,8.784073,3.888012,1.037374
0.9833331,2.243,-1.1425,-0.07575,8.784073,3.888012,1.037374
0.9999997,2.13275,-0.8505,-0.58075,6.223019,2.256807,0.7490106
1.016666,2.293,0.605,-3.20075,-7.250618,2.691795,3.841581
1.033333,2.24075,6.0775,-4.3675,-0.9249609,-2.601376,5.53999
1.05,0.2725,3.76425,-3.52125,5.316387,-6.47717,4.849629
1.066666,-1.22575,2.50175,-2.35175,3.646081,-2.563498,3.290515
1.083333,-1.22575,2.50175,-2.35175,3.646081,-2.563498,3.290515
1.1,-1.22575,2.50175,-2.35175,3.646081,-2.563498,3.290515
1.116666,-1.22575,2.50175,-2.35175,3.646081,-2.563498,3.290515
1.133333,-1.22575,2.50175,-2.35175,3.646081,-2.563498,3.290515
