time stamp,accel x,accel y,accel z,pitch,roll,yaw
0,0.8207501,-0.46375,0.19925,-0.1099689,0.02077191,-0.2174941
0.01666667,0.8207501,-0.46375,0.19925,-0.1099689,0.02077191,-0.2174941
0.03333334,0.80975,-0.45825,0.20875,-0.2003878,0.08308763,-0.3299068
0.05,0.8625,-0.40825,0.20475,-0.2859192,0.079422,-0.3934444
0.06666667,0.896,-0.416,0.18825,-0.2260472,0.001221877,-0.3787819
0.08333334,0.896,-0.416,0.18825,-0.2260472,0.001221877,-0.3787819
0.1,0.9475001,-0.411,0.1565,-0.3543443,0.01955003,-0.3616756
0.1166667,0.9292501,-0.42,0.15775,-0.3519005,0.06964698,-0.3409037
0.1333333,0.93525,-0.41375,0.163,-0.3213536,0.08186576,-0.317688
0.15,0.9415001,-0.41475,0.1695,-0.2688129,0.03787819,-0.2737004
0.1666667,0.94025,-0.4245,0.17025,-0.2724786,0.008553139,-0.2724786
0.1833333,0.92375,-0.4225,0.176,-0.3286849,0.03787819,-0.2419316
0.2,0.9095001,-0.42475,0.17075,-0.3543443,0.04398757,-0.2077191
0.2166667,0.89925,-0.4175,0.16825,-0.3824475,0.03054692,-0.2138285
0.2333333,0.895,-0.40775,0.151,-0.3286849,0.007331261,-0.1906128
0.25,0.8845,-0.4265,0.16175,-0.3066911,-0.02443754,-0.1930566
0.2666667,0.8675001,-0.42225,0.17,-0.3494568,-0.01344065,-0.2321566
0.2833334,0.8785,-0.398,0.16025,-0.3934444,-0.02199378,-0.2003878
0.3,0.8880001,-0.38575,0.15275,-0.3751162,-0.09897203,-0.1991659
0.3166667,0.85725,-0.388,0.14775,-0.3396818,-0.1612878,-0.2040534
0.3333334,0.793,-0.42025,0.15975,-0.2614817,-0.2712567,-0.168619
0.3500001,0.7492501,-0.42275,0.1695,-0.2431535,-0.3519005,-0.1637315
0.3666668,0.7460001,-0.41575,0.1635,-0.2223816,-0.4875289,-0.1747284
0.3833334,0.7352501,-0.40625,0.1525,-0.2553723,-0.6170478,-0.218716
0.4000001,0.71075,-0.396,0.149,-0.2236035,-0.764895,-0.2517067
0.4166668,0.71075,-0.396,0.149,-0.2236035,-0.764895,-0.2517067
0.4333335,0.613,-0.41075,0.178,-0.1331846,-1.059367,-0.3384599
0.4500002,0.613,-0.41075,0.178,-0.1331846,-1.059367,-0.3384599
0.4666668,0.60525,-0.42625,0.1695,-0.1197439,-1.174224,-0.298138
0.4833335,0.582,-0.44225,0.179,-0.1124127,-1.336733,-0.3616756
0.5000002,0.582,-0.44225,0.179,-0.1124127,-1.336733,-0.3616756
0.5166668,0.6375,-0.3635,0.05475,0.05620634,-2.498738,-0.4679789
0.5333335,0.6275001,-0.38125,-0.00875,0.1331846,-2.737004,-0.3299068
0.5500001,0.71425,-0.42075,-0.07575,0.3482349,-2.945945,-0.3005817
0.5666668,0.785,-0.47425,-0.08825,0.5474009,-3.069355,-0.3800037
0.5833334,0.8872501,-0.7345001,-0.137,0.8944139,-3.510453,0.02443754
0.6000001,0.8872501,-0.7345001,-0.137,0.8944139,-3.510453,0.02443754
0.6166667,0.8800001,-1.0325,-0.11225,1.797381,-4.448854,-0.1466252
