time stamp,accel x,accel y,accel z,pitch,roll,yaw
0,0.9065,-0.333,-0.162,0,-0.3128005,-0.4032194
0.01666667,0.9065,-0.333,-0.162,0,-0.3128005,-0.4032194
0.03333334,0.9655001,-0.33525,-0.15825,0.01955003,-0.2248254,-0.3897787
0.05,0.9655001,-0.33525,-0.15825,0.01955003,-0.2248254,-0.3897787
0.06666667,0.9755,-0.34875,-0.14225,-0.04154382,-0.1429596,-0.3482349
0.08333334,0.9755,-0.34875,-0.14225,-0.04154382,-0.1429596,-0.3482349
0.1,0.9755,-0.34875,-0.14225,-0.04154382,-0.1429596,-0.3482349
0.1166667,0.9395,-0.4095,-0.10625,-0.1564002,-0.4117725,-0.2016097
0.1333333,0.9395,-0.4095,-0.10625,-0.1564002,-0.4117725,-0.2016097
0.15,0.9395,-0.4095,-0.10625,-0.1564002,-0.4117725,-0.2016097
0.1666667,0.9612501,-0.344,-0.148,-0.3470131,-0.0953064,-0.2431535
0.1833333,0.9612501,-0.344,-0.148,-0.3470131,-0.0953064,-0.2431535
0.2,0.99625,-0.30075,-0.16125,-0.3934444,-0.02077191,-0.1612878
0.2166667,0.90575,-0.34525,-0.11925,-0.2077191,-0.1564002,-0.08064388
0.2333333,0.90575,-0.34525,-0.11925,-0.2077191,-0.1564002,-0.08064388
0.25,0.7405,-0.358,-0.09625001,-0.3714506,-0.2517067,-0.2407098
0.2666667,0.7405,-0.358,-0.09625001,-0.3714506,-0.2517067,-0.2407098
0.2833334,0.743,-0.2125,-0.148,-0.5938322,-0.4838633,-0.4801976
0.3,0.5930001,-0.2355,-0.083,-0.6023853,-0.6818073,-0.7600074
0.3166667,0.4865,-0.2305,-0.02575,-0.6989136,-0.9090765,-0.9078546
0.3333334,0.4725,-0.1835,0.01225,-0.8846389,-1.183999,-1.120461
0.3500001,0.50375,-0.08375,0.01225,-1.177889,-1.456477,-1.416155
0.3666668,0.5555,0.00175,-0.02325,-1.317183,-1.664196,-1.592106
0.3833334,0.693,0.0925,-0.02975,-1.381943,-1.673971,-1.818153
0.4000001,0.693,0.0925,-0.02975,-1.381943,-1.673971,-1.818153
0.4166668,0.9155,0.1695,0.085,-2.134619,-0.7416793,-1.801047
0.4333335,0.9155,0.1695,0.085,-2.134619,-0.7416793,-1.801047
0.4500002,0.9155,0.1695,0.085,-2.134619,-0.7416793,-1.801047
0.4666668,0.9155,0.1695,0.085,-2.134619,-0.7416793,-1.801047
0.4833335,1.955,0.64575,0.394,-3.7365,-0.6524823,-1.499243
0.5000002,1.955,0.64575,0.394,-3.7365,-0.6524823,-1.499243
0.5166668,2.41875,0.61625,0.63025,-4.996255,0.4081069,-0.7306824
0.5333335,2.932,0.5725001,0.85875,-5.212527,1.748506,-0.387335
0.5500001,3.4455,0.152,0.9152501,-5.350599,3.567881,0.06231572
0.5666668,3.4455,0.152,0.9152501,-5.350599,3.567881,0.06231572
0.5833334,4.9215,-1.4995,-0.8100001,-5.564427,6.02141,-0.4044413
0.6000001,4.9215,-1.4995,-0.8100001,-5.564427,6.02141,-0.4044413
0.6166667,7.88975,-0.3825,-4.05425,-1.891466,13.30868,5.713497
0.6333334,8.155251,0.652,-4.29475,-1.122905,16.98775,9.022339
0.65,7.9535,1.7405,-4.053,-0.972614,16.85701,11.59683
0.6666667,7.9535,1.7405,-4.053,-0.972614,16.85701,11.59683
0.6833333,1.92675,5.281,-5.3655,1.998991,2.016097,11.69703
0.7,-0.56825,5.12425,-5.1545,3.820809,6.565145,10.85515
0.7166666,-0.56825,5.12425,-5.1545,3.820809,6.565145,10.85515
0.7333333,-0.9985,4.93825,-1.96625,6.264563,7.448562,7.88355
0.7499999,-0.9985,4.93825,-1.96625,6.264563,7.448562,7.88355
0.7666666,-1.54,3.0315,0.76675,5.007252,4.754323,4.082291
0.7833332,-1.41725,2.645,1.41175,2.266582,3.128005,2.837198
0.7999999,-0.9905,2.318,1.4605,-0.3396818,0.8333201,1.776609
0.8166665,-0.70875,2.05725,1.23475,-2.430313,-1.335511,1.201105
0.8333332,-0.70875,2.05725,1.23475,-2.430313,-1.335511,1.201105
0.8499998,-0.70875,2.05725,1.23475,-2.430313,-1.335511,1.201105
0.8666665,-0.70875,2.05725,1.23475,-2.430313,-1.335511,1.201105
0.8833331,-0.61,1.78875,0.47475,-3.39193,-2.776104,1.197439
0.8999998,-0.7812501,1.4885,0.369,-2.694239,-2.956942,1.232874
0.9166664,-0.7812501,1.4885,0.369,-2.694239,-2.956942,1.232874
0.9333331,-1.14375,0.49125,0.56625,-1.022711,-2.118735,0.6170478
0.9499997,-1.14375,0.49125,0.56625,-1.022711,-2.118735,0.6170478
0.9666664,-1.05,0.38825,0.7145,-0.8968577,-1.166893,0.4362101
0.9833331,0.13725,0.24275,1.19325,0.4606476,-0.2223816,-0.5119665
0.9999997,0.1885,0.25675,1.19875,0.2517067,-0.4129944,-0.4777539
1.016666,0.204,0.26625,1.20525,0.1026377,-0.744123,-0.4973039
1.033333,0.22925,0.3215,1.25125,-0.1747284,-0.9775016,-0.5241852
1.05,0.28375,0.322,1.14975,-0.2223816,-1.238983,-0.5290727
1.066666,0.4765,0.2095,0.93225,-0.6659229,-2.415651,-0.3237974
1.083333,0.4765,0.2095,0.93225,-0.6659229,-2.415651,-0.3237974
1.1,0.4765,0.2095,0.93225,-0.6659229,-2.415651,-0.3237974
1.116666,0.4765,0.2095,0.93225,-0.6659229,-2.415651,-0.3237974
1.133333,0.4765,0.2095,0.93225,-0.6659229,-2.415651,-0.3237974
1.15,0.4765,0.2095,0.93225,-0.6659229,-2.415651,-0.3237974
1.166666,0.4765,0.2095,0.93225,-0.6659229,-2.415651,-0.3237974
1.183333,0.47125,0.35025,0.6885,-1.309852,-3.506787,-0.2236035
1.2,0.50525,0.423,0.6217501,-1.302521,-3.581321,-0.03421256
1.216666,0.50525,0.423,0.6217501,-1.302521,-3.581321,-0.03421256
1.233333,0.564,0.3905,0.55875,-1.142455,-3.59354,0.1808378
1.25,0.564,0.3905,0.55875,-1.142455,-3.59354,0.1808378
1.266666,0.564,0.3905,0.55875,-1.142455,-3.59354,0.1808378
1.283333,0.564,0.3905,0.55875,-1.142455,-3.59354,0.1808378
1.299999,0.5455,0.3,0.57175,-0.8748639,-3.625309,0.3250193
1.316666,0.5455,0.3,0.57175,-0.8748639,-3.625309,0.3250193
1.333333,0.5455,0.3,0.57175,-0.8748639,-3.625309,0.3250193
1.349999,0.5455,0.3,0.57175,-0.8748639,-3.625309,0.3250193
1.366666,0.5455,0.3,0.57175,-0.8748639,-3.625309,0.3250193
1.383333,0.4835,0.1135,0.6645001,-0.8907483,-3.592318,0.555954
1.399999,0.5065,0.06725001,0.6445,-0.9811672,-3.982097,0.6524823
1.416666,0.8525,-0.49375,0.21725,-1.065477,-3.308843,0.08064388
1.433333,0.8525,-0.49375,0.21725,-1.065477,-3.308843,0.08064388
1.449999,0.8525,-0.49375,0.21725,-1.065477,-3.308843,0.08064388
1.466666,0.80525,-0.59375,0.11575,-0.9176296,-2.831089,0.1111908
1.483333,0.809,-0.69475,0.05375,-1.014158,-2.249475,0.0476532
1.499999,0.809,-0.69475,0.05375,-1.014158,-2.249475,0.0476532
1.516666,0.8905001,-0.6665,0.04725,-1.176667,-1.79005,-0.02199378
1.533333,1.03525,-0.7125,0.20275,-1.04837,-0.6756979,-0.2101628
1.549999,1.02225,-0.7532501,0.19525,-1.148564,-0.714798,-0.2920286
1.566666,0.993,-0.6345,0.024,-1.537121,-0.8565357,-0.2590379
1.583333,1.00875,-0.5445001,-0.0755,-1.543231,-0.972614,-0.1918347
1.599999,0.9945,-0.527,-0.143,-1.223099,-1.33429,-0.2223816
1.616666,0.9745001,-0.51475,-0.21175,-1.005605,-1.438149,-0.4252132
1.633332,0.92975,-0.5155,-0.221,-0.8858608,-1.118017,-0.2822536
1.649999,0.9310001,-0.50975,-0.24025,-0.8174357,-0.7490106,-0.3152443
1.666666,0.9310001,-0.50975,-0.24025,-0.8174357,-0.7490106,-0.3152443
1.683332,1.03475,-0.46825,-0.16975,-0.4753101,0.2492629,-0.2003878
