time stamp,accel x,accel y,accel z,pitch,roll,yaw
0,0.8195,-0.4095,-0.08750001,-0.2003878,-0.1173002,-0.3641193
0.01666667,0.8922501,-0.3845,-0.10825,-0.3189099,-0.07331262,-0.3054692
0.03333334,0.874,-0.4025,-0.111,-0.3115786,-0.1564002,-0.3714506
0.05,0.979,-0.37275,-0.1305,-0.3335724,-0.1344065,-0.3848912
0.06666667,0.979,-0.37275,-0.1305,-0.3335724,-0.1344065,-0.3848912
0.08333334,0.90475,-0.38425,-0.11325,-0.3409037,-0.2895848,-0.4203257
0.1,0.9292501,-0.37175,-0.1255,-0.3457912,-0.2590379,-0.3409037
0.1166667,0.9292501,-0.37175,-0.1255,-0.3457912,-0.2590379,-0.3409037
0.1333333,0.92725,-0.36925,-0.13075,-0.3494568,-0.3384599,-0.3152443
0.15,0.92725,-0.36925,-0.13075,-0.3494568,-0.3384599,-0.3152443
0.1666667,0.886,-0.3735,-0.11025,-0.3897787,-0.3494568,-0.3653412
0.1833333,0.90425,-0.32275,-0.11025,-0.4618695,-0.1099689,-0.3714506
0.2,0.90425,-0.32275,-0.11025,-0.4618695,-0.1099689,-0.3714506
0.2166667,0.9490001,-0.3295,-0.12275,-0.4692007,-0.1857253,-0.2871411
0.2333333,0.9192501,-0.33575,-0.10725,-0.4508726,-0.3470131,-0.3421255
0.25,0.8922501,-0.274,-0.1365,-0.803995,-0.3299068,-0.5290727
0.2666667,0.89275,-0.2485,-0.1495,-0.7465668,-0.4753101,-0.4019975
0.2833334,0.89275,-0.2485,-0.1495,-0.7465668,-0.4753101,-0.4019975
0.3,0.8527501,-0.27325,-0.15375,-0.6072729,-0.6940261,-0.5327383
0.3166667,0.7265,-0.25925,-0.10575,-0.7123542,-0.9640609,-0.7795575
0.3333334,0.73325,-0.1555,-0.05925,-1.069142,-1.302521,-0.8027732
0.3500001,0.65975,-0.153,-0.0035,-1.104577,-1.874359,-1.026377
0.3666668,0.65975,-0.153,-0.0035,-1.104577,-1.874359,-1.026377
0.3833334,0.65975,-0.153,-0.0035,-1.104577,-1.874359,-1.026377
0.4000001,0.65975,-0.153,-0.0035,-1.104577,-1.874359,-1.026377
0.4166668,0.65975,-0.153,-0.0035,-1.104577,-1.874359,-1.026377
0.4333335,0.65975,-0.153,-0.0035,-1.104577,-1.874359,-1.026377
0.4500002,0.545,-0.1265,0.124,-1.088692,-2.22626,-1.408824
0.4666668,0.507,-0.14725,0.239,-1.154674,-2.017319,-1.574999
0.4833335,0.643,-0.09100001,0.35325,-1.68619,-1.38683,-1.545674
0.5000002,0.643,-0.09100001,0.35325,-1.68619,-1.38683,-1.545674
0.5166668,0.83575,0.00775,0.4165,-2.410763,-0.8015513,-1.441815
0.5333335,1.089,0.1445,0.41375,-2.991155,-0.7807794,-1.483359
0.5500001,1.23225,0.25625,0.52925,-3.162218,-1.13268,-1.600659
0.5666668,1.23225,0.25625,0.52925,-3.162218,-1.13268,-1.600659
0.5833334,1.405,0.2915,0.576,-3.540999,-1.11313,-1.317183
0.6000001,1.84325,0.58675,0.41175,-5.131883,-0.337238,-0.5083008
0.6166667,2.3835,0.6777501,0.119,-5.378702,0.4643132,-0.01221877
0.6333334,2.3835,0.6777501,0.119,-5.378702,0.4643132,-0.01221877
0.65,2.8085,0.6620001,-0.044,-5.471565,1.884134,0.4557601
0.6666667,2.8085,0.6620001,-0.044,-5.471565,1.884134,0.4557601
0.6833333,2.8085,0.6620001,-0.044,-5.471565,1.884134,0.4557601
0.7,2.8085,0.6620001,-0.044,-5.471565,1.884134,0.4557601
0.7166666,5.2445,-0.555,-2.97175,-4.705448,6.791192,2.535395
0.7333333,7.03925,0.8660001,-5.176,-1.482137,12.35806,7.553643
0.7499999,6.902,1.23125,-5.12825,0.8259888,14.81526,11.19972
0.7666666,6.902,1.23125,-5.12825,0.8259888,14.81526,11.19972
0.7833332,4.39325,2.5735,-4.83225,2.762664,6.910936,12.19311
0.7999999,4.39325,2.5735,-4.83225,2.762664,6.910936,12.19311
0.8166665,-0.33475,3.804,-2.44175,7.105215,9.23739,9.83
