time stamp,accel x,accel y,accel z,pitch,roll,yaw
0,1.02425,-0.114,0.1205,0.139294,-0.1331846,-0.0953064
0.01666667,0.9590001,-0.11975,0.12475,0.139294,-0.1405158,-0.1075252
0.03333334,0.92875,-0.1295,0.1355,0.1515127,-0.02443754,-0.1173002
0.05,0.9065,-0.12625,0.16625,0.1857253,0.06842511,-0.1661753
0.06666667,0.9127501,-0.1175,0.23025,0.1918347,0.1075252,-0.2846973
0.08333334,0.9225,-0.138,0.239,0.1099689,0.03421256,-0.298138
0.1,0.93725,-0.15225,0.22475,-0.079422,-0.0476532,-0.3030255
0.1166667,0.9350001,-0.14625,0.2015,-0.3005817,-0.05009696,-0.2614817
0.1333333,0.9382501,-0.115,0.1795,-0.4398757,0.05131883,-0.2297129
0.15,0.9530001,-0.089,0.157,-0.476532,0.1160783,-0.2003878
0.1666667,0.9530001,-0.07700001,0.1615,-0.4630914,0.1258533,-0.1246314
0.1833333,0.9615,-0.06475,0.15775,-0.4203257,0.09652828,-0.07575637
0.2,0.93025,-0.08000001,0.1665,-0.3763381,-0.06964698,-0.1234096
0.2166667,0.8642501,-0.087,0.17175,-0.4582039,-0.05987197,-0.2590379
0.2333333,0.836,-0.03975,0.18375,-0.6097166,0.04887508,-0.3910006
0.25,0.8240001,0.02875,0.19675,-0.6915823,0.1331846,-0.5547321
0.2666667,0.8005,0.09850001,0.20125,-0.6512604,0.139294,-0.764895
0.2833334,0.79625,0.19025,0.21125,-0.5168539,0.09652828,-0.9090765
0.3,0.79625,0.19025,0.21125,-0.5168539,0.09652828,-0.9090765
0.3166667,0.784,0.28325,0.226,-0.4337663,0.0317688,-1.023933
0.3333334,0.6965,0.45275,0.251,-0.2431535,-0.3531224,-1.405159
0.3500001,0.646,0.48325,0.23075,-0.129519,-0.6488166,-1.716737
0.3666668,0.58525,0.5065,0.202,-0.1466252,-0.923739,-2.060085
0.3833334,0.569,0.53,0.14025,-0.2602598,-1.144899,-2.372885
0.4000001,0.569,0.53,0.14025,-0.2602598,-1.144899,-2.372885
0.4166668,0.5745,0.56525,-0.10875,-1.279305,-1.758281,-2.737004
0.4333335,0.5745,0.56525,-0.10875,-1.279305,-1.758281,-2.737004
0.4500002,0.567,0.5470001,-0.3345,-2.430313,-2.238479,-2.619704
0.4666668,0.567,0.5470001,-0.3345,-2.430313,-2.238479,-2.619704
0.4833335,0.528,0.52125,-0.4395,-2.600154,-2.422982,-2.454751
0.5000002,0.4325,0.33075,-0.6152501,-1.446702,-3.850134,-2.184716
0.5166668,0.4325,0.33075,-0.6152501,-1.446702,-3.850134,-2.184716
0.5333335,0.411,0.23375,-0.65775,-0.9884984,-4.061519,-2.178607
0.5500001,0.405,0.12625,-0.6755,-0.4911945,-4.319335,-2.196935
0.5666668,0.405,0.12625,-0.6755,-0.4911945,-4.319335,-2.196935
0.5833334,0.405,0.12625,-0.6755,-0.4911945,-4.319335,-2.196935
0.6000001,0.405,0.12625,-0.6755,-0.4911945,-4.319335,-2.196935
0.6166667,0.405,0.12625,-0.6755,-0.4911945,-4.319335,-2.196935
0.6333334,0.405,0.12625,-0.6755,-0.4911945,-4.319335,-2.196935
0.65,0.868,-0.6255,-1.0135,0.4679789,-5.320052,-1.904906
0.6666667,0.868,-0.6255,-1.0135,0.4679789,-5.320052,-1.904906
0.6833333,0.868,-0.6255,-1.0135,0.4679789,-5.320052,-1.904906
0.7,1.508,-1.387,-1.1795,0.6182697,-4.974261,-2.090631
0.7166666,4.0825,-3.83575,-1.56325,7.180971,-6.444179,0.4850852
0.7333333,4.0825,-3.83575,-1.56325,7.180971,-6.444179,0.4850852
0.7499999,8.002001,-6.9385,-1.2005,12.81382,-2.424204,2.221372
0.7666666,6.81275,-4.2965,-3.5925,5.664621,6.721545,-3.962547
0.7833332,6.81275,-4.2965,-3.5925,5.664621,6.721545,-3.962547
0.7999999,5.423,-0.8790001,-5.327,0.4410976,12.33363,-4.743326
0.8166665,8.160251,0.901,-7.92375,6.285335,13.1645,3.454246
0.8333332,7.555501,2.2735,-8.181251,-4.320557,13.8512,6.618907
0.8499998,7.555501,2.2735,-8.181251,-4.320557,13.8512,6.618907
0.8666665,7.555501,2.2735,-8.181251,-4.320557,13.8512,6.618907
0.8833331,5.2245,6.90675,-8.18925,-10.41528,12.19555,11.51008
0.8999998,5.2245,6.90675,-8.18925,-10.41528,12.19555,11.51008
0.9166664,5.2245,6.90675,-8.18925,-10.41528,12.19555,11.51008
0.9333331,5.2245,6.90675,-8.18925,-10.41528,12.19555,11.51008
0.9499997,5.2245,6.90675,-8.18925,-10.41528,12.19555,11.51008
0.9666664,2.66775,8.149,-8.1875,-2.774883,5.65729,15.1806
0.9833331,-0.733,8.188251,-6.55925,7.370362,-0.1747284,17.67934
0.9999997,-3.3555,3.767,2.07075,3.538556,5.419024,-1.458921
1.016666,1.20225,-1.00125,-0.09025001,-0.4716445,-1.676415,-1.218211
1.033333,1.07075,-0.9587501,0.06975,-0.39711,-1.598215,-1.086249
1.05,1.0495,-0.8577501,0.127,-0.854092,-1.243871,-0.9457328
1.066666,0.98475,-0.748,0.1725,-1.053258,-0.8320982,-0.9836109
1.083333,0.98475,-0.748,0.1725,-1.053258,-0.8320982,-0.9836109
