time stamp,accel x,accel y,accel z,pitch,roll,yaw
0,0.8552501,-0.5535,-0.00075,-0.2272691,-0.006109385,-0.218716
0.01666667,0.8605,-0.54925,0.00525,-0.2431535,0.05742821,-0.228491
0.03333334,0.87875,-0.5445001,-0.009000001,-0.2064972,0.08308763,-0.2150503
0.05,0.8745,-0.56025,0.01475,-0.09897203,0.003665631,-0.2297129
0.06666667,0.8742501,-0.56125,0.0235,-0.07331262,-0.03910006,-0.2602598
0.08333334,0.85825,-0.54325,0.03375,-0.09897203,0.06475948,-0.2223816
0.1,0.887,-0.536,0.0385,-0.1441815,0.2309347,-0.228491
0.1166667,0.887,-0.536,0.0385,-0.1441815,0.2309347,-0.228491
0.1333333,0.887,-0.536,0.0385,-0.1441815,0.2309347,-0.228491
0.15,0.9525,-0.47925,0.00375,-0.01710628,0.1246314,-0.03299068
0.1666667,0.9335001,-0.495,-0.028,-0.02688129,0.1845034,0.006109385
0.1833333,0.9155,-0.4825,-0.012,-0.07209074,0.2834755,0.003665631
0.2,0.90675,-0.48125,-0.006,-0.1478471,0.4019975,0.007331261
0.2166667,0.8715,-0.4875,0.03925,-0.1771722,0.3457912,0.02565942
0.2333333,0.8715,-0.4875,0.03925,-0.1771722,0.3457912,0.02565942
0.25,0.85625,-0.49525,0.03275,-0.1515127,0.288363,-0.01344065
0.2666667,0.8610001,-0.49925,0.024,-0.1405158,0.2798098,-0.02443754
0.2833334,0.81025,-0.55625,0.061,-0.3103567,0.3519005,-0.1857253
0.3,0.79975,-0.555,0.07625,-0.4398757,0.4789758,-0.3128005
0.3166667,0.81125,-0.5545,0.09200001,-0.4447632,0.6243791,-0.4288788
0.3333334,0.8375,-0.6,0.136,-0.3152443,0.8956358,-0.6341541
0.3500001,0.863,-0.64425,0.14675,-0.3103567,0.9603953,-0.695248
0.3666668,0.89275,-0.67225,0.15675,-0.37756,0.8699764,-0.6964698
0.3833334,0.89275,-0.67225,0.15675,-0.37756,0.8699764,-0.6964698
0.4000001,0.89275,-0.67225,0.15675,-0.37756,0.8699764,-0.6964698
0.4166668,0.86325,-0.7155001,0.13175,-0.2504848,0.6011634,-0.7099105
0.4333335,0.8515,-0.76275,0.1465,-0.04276569,0.9005233,-0.7538981
0.4500002,0.8515,-0.76275,0.1465,-0.04276569,0.9005233,-0.7538981
0.4666668,0.8755,-0.8602501,0.21175,0.4105507,1.259755,-0.7929981
0.4833335,0.8755,-0.8602501,0.21175,0.4105507,1.259755,-0.7929981
0.5000002,0.892,-1.00875,0.25825,0.9469546,1.599437,-0.7881106
0.5166668,0.8425,-1.138,0.32375,1.265864,1.791272,-0.8748639
0.5333335,0.76825,-1.24925,0.374,1.498021,2.099185,-0.9359577
0.5500001,0.76825,-1.24925,0.374,1.498021,2.099185,-0.9359577
0.5666668,0.54925,-1.3755,0.46675,2.031981,3.175658,-1.185221
0.5833334,0.3175,-1.438,0.62275,2.657582,5.269955,-1.834037
0.6000001,0.3175,-1.438,0.62275,2.657582,5.269955,-1.834037
0.6166667,0.2195,-1.4765,0.77525,2.986267,6.554148,-1.7314
0.6333334,-0.51625,-1.85875,1.15525,3.687625,9.645496,-3.05347
0.65,-0.6625,-2.046,1.259,3.25508,10.90525,-3.41148
0.6666667,-0.7685,-2.25075,1.25625,2.504848,11.06898,-3.165883
0.6833333,-0.9960001,-2.14625,1.19325,1.509018,10.98101,-2.780992
0.7,-1.4465,-1.04175,0.57975,0.8931921,8.49571,-3.401706
0.7166666,-1.4465,-1.04175,0.57975,0.8931921,8.49571,-3.401706
0.7333333,-1.4465,-1.04175,0.57975,0.8931921,8.49571,-3.401706
0.7499999,-2.78225,1.617,-0.06375001,2.300794,5.140436,-5.068346
0.7666666,-2.78225,1.617,-0.06375001,2.300794,5.140436,-5.068346
0.7833332,-2.78225,1.617,-0.06375001,2.300794,5.140436,-5.068346
0.7999999,4.70675,6.709,2.37275,5.362818,3.15733,-9.435334
0.8166665,2.6865,1.716,-0.614,3.27463,-17.23213,10.2882
0.8333332,2.6865,1.716,-0.614,3.27463,-17.23213,10.2882
0.8499998,-2.318,3.544,1.908,0.7270168,-12.80038,9.124977
0.8666665,-2.318,3.544,1.908,0.7270168,-12.80038,9.124977
0.8833331,-2.318,3.544,1.908,0.7270168,-12.80038,9.124977
0.8999998,-3.36925,3.257,1.2525,-0.7966638,-2.375329,6.214466
0.9166664,-3.36925,3.257,1.2525,-0.7966638,-2.375329,6.214466
0.9333331,-3.36925,3.257,1.2525,-0.7966638,-2.375329,6.214466
0.9499997,-3.36925,3.257,1.2525,-0.7966638,-2.375329,6.214466
0.9666664,-3.36925,3.257,1.2525,-0.7966638,-2.375329,6.214466
0.9833331,-3.36925,3.257,1.2525,-0.7966638,-2.375329,6.214466
0.9999997,-3.36925,3.257,1.2525,-0.7966638,-2.375329,6.214466
1.016666,-3.36925,3.257,1.2525,-0.7966638,-2.375329,6.214466
1.033333,-3.36925,3.257,1.2525,-0.7966638,-2.375329,6.214466
1.05,-3.36925,3.257,1.2525,-0.7966638,-2.375329,6.214466
1.066666,-0.19825,2.122,1.3195,-0.1893909,-4.024863,4.615029
1.083333,0.1605,-1.75025,0.66475,-2.309347,-2.085744,1.920791
1.1,0.21775,-1.7255,0.68475,-1.876803,-1.961112,1.422265
1.116666,0.3695,-1.705,0.7392501,-1.394162,-1.064255,1.01538
1.133333,0.5705,-1.565,0.8362501,-1.496799,0.2675911,0.724573
1.15,0.5705,-1.565,0.8362501,-1.496799,0.2675911,0.724573
1.166666,0.71525,-1.4445,0.8255,-1.71185,1.170558,0.6708105
1.183333,0.80625,-1.306,0.6382501,-1.708184,0.9775016,0.4838633
1.2,0.89575,-0.785,0.22075,-1.023933,0.4728664,0.2956942
1.216666,0.8005,-0.72975,0.06775001,0.01099689,1.322071,0.1050814
1.233333,0.8437501,-0.72525,0.11375,-0.1429596,1.792493,0.2712567
1.25,0.7795,-0.6982501,0.12225,-0.5070789,1.639759,0.5058571
1.266666,0.72275,-0.66825,0.13,-0.5474009,0.7685606,0.5620634
1.283333,0.72275,-0.66825,0.13,-0.5474009,0.7685606,0.5620634
1.299999,0.4325,-0.6792501,0.0885,0.03421256,0.1185221,0.04154382
1.316666,0.4325,-0.6792501,0.0885,0.03421256,0.1185221,0.04154382
1.333333,0.4325,-0.6792501,0.0885,0.03421256,0.1185221,0.04154382
1.349999,0.64425,-0.66675,0.15125,-0.6097166,0.9909422,-0.1600659
1.366666,0.6867501,-0.66025,0.15525,-0.3787819,0.2162722,-0.2517067
1.383333,0.68325,-0.61825,0.15875,-0.08430951,-0.5180758,-0.3702287
1.399999,0.72025,-0.64575,0.07975,0.1722846,-0.7893325,-0.447207
1.416666,0.75375,-0.652,0.05525,0.0953064,-0.4606476,-0.4288788
1.433333,0.80525,-0.64325,0.075,-0.03543443,0.1820597,-0.3738943
1.449999,0.9030001,-0.61975,0.138,-0.06598136,0.4997477,-0.1331846
1.466666,0.9030001,-0.61975,0.138,-0.06598136,0.4997477,-0.1331846
