time stamp,accel x,accel y,accel z,pitch,roll,yaw
0,0.947,-0.25375,0.31575,0.04643133,0.09164077,0.02932505
0.01666667,0.94125,-0.258,0.32175,0.02688129,0.05009696,0.0635376
0.03333334,0.9155,-0.26675,0.33525,0.02199378,-0.01466252,0.1001939
0.05,0.9155,-0.26675,0.33525,0.02199378,-0.01466252,0.1001939
0.06666667,0.915,-0.27475,0.33375,-0.02199378,0.02443754,0.1185221
0.08333334,0.9137501,-0.28225,0.33375,-0.04154382,0.04154382,0.09775016
0.1,0.9137501,-0.28225,0.33375,-0.04154382,0.04154382,0.09775016
0.1166667,0.9357501,-0.279,0.314,-0.02199378,0.05009696,-0.009775016
0.1333333,0.9342501,-0.27725,0.3175,-0.03299068,0.08675326,-0.01221877
0.15,0.9277501,-0.2765,0.32575,-0.04276569,0.05865009,-0.004887508
0.1666667,0.9305,-0.27125,0.323,-0.05742821,0.08064388,-0.006109385
0.1833333,0.9305,-0.27125,0.323,-0.05742821,0.08064388,-0.006109385
0.2,0.9305,-0.27125,0.323,-0.05742821,0.08064388,-0.006109385
0.2166667,0.9305,-0.27125,0.323,-0.05742821,0.08064388,-0.006109385
0.2333333,0.9210001,-0.27325,0.33375,-0.03910006,0.08553138,0.03421256
0.25,0.91675,-0.26875,0.337,-0.1282971,0.1551784,0.001221877
0.2666667,0.91675,-0.26875,0.337,-0.1282971,0.1551784,0.001221877
0.2833334,0.91675,-0.26875,0.337,-0.1282971,0.1551784,0.001221877
0.3,0.91675,-0.26875,0.337,-0.1282971,0.1551784,0.001221877
0.3166667,0.9255,-0.27025,0.3335,-0.1747284,0.1539565,0.02321566
0.3333334,0.92075,-0.28025,0.336,-0.2126066,0.2798098,-0.02688129
0.3500001,0.8930001,-0.27375,0.35125,-0.298138,0.4410976,-0.09164077
0.3666668,0.901,-0.3035,0.35975,-0.3470131,0.41666,-0.1258533
0.3833334,0.9185001,-0.32075,0.33475,-0.3482349,0.4019975,-0.1710628
0.4000001,0.92625,-0.3095,0.31675,-0.4105507,0.5302946,-0.2419316
0.4166668,0.9145001,-0.32375,0.30175,-0.4435413,0.8382076,-0.3787819
0.4333335,0.9145001,-0.32375,0.30175,-0.4435413,0.8382076,-0.3787819
0.4500002,0.93625,-0.3415,0.28,-0.4753101,1.000717,-0.4459851
0.4666668,0.8805,-0.42875,0.271,-0.3800037,1.174224,-0.5865009
0.4833335,0.84675,-0.5025,0.271,-0.3592318,1.407602,-0.7184637
0.5000002,0.84675,-0.5025,0.271,-0.3592318,1.407602,-0.7184637
0.5166668,0.84675,-0.5025,0.271,-0.3592318,1.407602,-0.7184637
0.5333335,0.839,-0.6435,0.2755,-0.3018036,1.634871,-0.8357638
0.5500001,0.9235001,-0.91075,0.22625,-0.1075252,1.632428,-0.9408453
0.5666668,0.9235001,-0.91075,0.22625,-0.1075252,1.632428,-0.9408453
0.5833334,1.2255,-1.70925,0.07250001,0.5620634,1.79005,-0.803995
0.6000001,1.2255,-1.70925,0.07250001,0.5620634,1.79005,-0.803995
0.6166667,2.30925,-3.588,-0.516,1.405159,1.884134,1.344065
0.6333334,2.42075,-3.546,-0.83075,0.9359577,2.518288,2.448641
0.65,2.42075,-3.546,-0.83075,0.9359577,2.518288,2.448641
0.6666667,2.42075,-3.546,-0.83075,0.9359577,2.518288,2.448641
0.6833333,2.42075,-3.546,-0.83075,0.9359577,2.518288,2.448641
0.7,2.42075,-3.546,-0.83075,0.9359577,2.518288,2.448641
0.7166666,2.42075,-3.546,-0.83075,0.9359577,2.518288,2.448641
0.7333333,2.385,-3.0625,-0.83,1.603103,5.041464,4.343772
0.7499999,0.288,-2.09625,-0.5965,1.359949,3.692512,4.764098
0.7666666,0.288,-2.09625,-0.5965,1.359949,3.692512,4.764098
0.7833332,0.288,-2.09625,-0.5965,1.359949,3.692512,4.764098
0.7999999,0.288,-2.09625,-0.5965,1.359949,3.692512,4.764098
0.8166665,0.288,-2.09625,-0.5965,1.359949,3.692512,4.764098
0.8333332,0.288,-2.09625,-0.5965,1.359949,3.692512,4.764098
0.8499998,0.288,-2.09625,-0.5965,1.359949,3.692512,4.764098
0.8666665,3.71,4.20125,4.088,17.7331,5.506999,-6.943927
0.8833331,-1.07875,0.44325,1.06425,0.3946663,-1.070364,2.515845
0.8999998,-0.8775001,-0.313,0.9967501,1.67275,-2.223816,1.357505
0.9166664,-0.8775001,-0.313,0.9967501,1.67275,-2.223816,1.357505
0.9333331,-0.52075,-1.039,0.7830001,1.924456,-3.544665,0.5339602
0.9499997,-0.07,-1.535,0.8925,1.32818,-4.594257,-0.9994953
0.9666664,0.42675,-1.5995,0.87925,2.299572,-4.867958,-2.002656
0.9833331,0.687,-1.81025,0.8055,1.880469,-3.997981,-2.491407
0.9999997,0.96075,-1.741,0.68325,0.3396818,-1.976997,-2.94228
1.016666,0.96075,-1.741,0.68325,0.3396818,-1.976997,-2.94228
1.033333,0.96075,-1.741,0.68325,0.3396818,-1.976997,-2.94228
1.05,1.00425,-1.40925,0.8185,-1.693521,0.1148564,-3.195208
1.066666,0.97575,-0.7985001,0.9255,-2.176163,0.1808378,-1.763168
1.083333,0.8535001,-0.71725,0.8935,-1.242649,-1.688634,-0.9738359
1.1,0.72475,-0.753,0.72325,-0.2846973,-3.581321,-0.317688
1.116666,0.62125,-0.818,0.5415,-0.2126066,-3.758493,-0.1209658
1.133333,0.62125,-0.818,0.5415,-0.2126066,-3.758493,-0.1209658
1.15,0.62225,-0.5015,0.5355,-2.48041,0.9909422,-1.165671
1.166666,0.68625,-0.38275,0.5795,-2.542726,1.394162,-1.198661
1.183333,0.68625,-0.38275,0.5795,-2.542726,1.394162,-1.198661
1.2,0.68625,-0.38275,0.5795,-2.542726,1.394162,-1.198661
1.216666,0.68625,-0.38275,0.5795,-2.542726,1.394162,-1.198661
1.233333,0.68625,-0.38275,0.5795,-2.542726,1.394162,-1.198661
1.25,0.68625,-0.38275,0.5795,-2.542726,1.394162,-1.198661
1.266666,0.68625,-0.38275,0.5795,-2.542726,1.394162,-1.198661
