time stamp,accel x,accel y,accel z,pitch,roll,yaw
0,0.89775,-0.24725,0.373,0.07575637,0.2370441,-0.37756
0.01666667,0.9215,-0.2185,0.38775,0.05254071,0.1832815,-0.3910006
0.03333334,0.924,-0.224,0.37975,0.05865009,0.08430951,-0.39711
0.05,0.9155,-0.22925,0.37475,0.01344065,0,-0.4105507
0.06666667,0.89925,-0.22875,0.3725,-0.05254071,0.05376258,-0.4386538
0.08333334,0.8907501,-0.23325,0.371,-0.1111908,0.1808378,-0.4826414
0.1,0.9012501,-0.21875,0.37275,-0.1515127,0.2565942,-0.5107446
0.1166667,0.9300001,-0.21325,0.369,-0.1979441,0.2614817,-0.5119665
0.1333333,0.95125,-0.205,0.3575,-0.2724786,0.288363,-0.4997477
0.15,0.9537501,-0.19275,0.36575,-0.257816,0.3164661,-0.4594257
0.1666667,0.943,-0.1985,0.37475,-0.1991659,0.218716,-0.447207
0.1833333,0.95525,-0.195,0.376,-0.1515127,0.1014158,-0.4337663
0.2,0.96275,-0.20125,0.3675,-0.1759503,0.05620634,-0.4252132
0.2166667,0.94675,-0.202,0.38475,-0.2407098,0.1600659,-0.406885
0.2333333,0.9367501,-0.19975,0.38625,-0.2529285,0.2272691,-0.41666
0.25,0.9367501,-0.19975,0.38625,-0.2529285,0.2272691,-0.41666
0.2666667,0.8890001,-0.19175,0.42275,-0.2627035,0.2028316,-0.4325444
0.2833334,0.8652501,-0.19375,0.42325,-0.2749223,0.1967222,-0.4545382
0.3,0.835,-0.19975,0.42575,-0.257816,0.1942784,-0.5180758
0.3166667,0.7995,-0.2,0.42775,-0.2431535,0.1649534,-0.5889447
0.3333334,0.7485,-0.20025,0.42875,-0.2394879,0.1344065,-0.6695886
0.3500001,0.68625,-0.20625,0.4255,-0.218716,0.1270752,-0.7966638
0.3666668,0.60825,-0.214,0.43025,-0.1906128,0.1136346,-0.9799453
0.3833334,0.5330001,-0.21,0.4235,-0.1722846,0.1136346,-1.203549
0.4000001,0.4725,-0.12025,0.35375,-0.298138,0.3237974,-1.804712
0.4166668,0.42125,-0.08350001,0.3185,-0.2504848,0.3543443,-2.008766
0.4333335,0.42125,-0.08350001,0.3185,-0.2504848,0.3543443,-2.008766
0.4500002,0.268,-0.08050001,0.24875,0.1576221,-0.4484288,-2.317901
0.4666668,0.17075,-0.10325,0.19725,0.2455973,-1.125349,-2.513401
0.4833335,0.1005,-0.1215,0.10075,0.2529285,-1.713071,-2.722342
0.5000002,0.1005,-0.1215,0.10075,0.2529285,-1.713071,-2.722342
0.5166668,0.0195,-0.14125,-0.19925,0.04276569,-2.203044,-3.356496
0.5333335,0.19625,-0.15475,-0.39,0.1796159,-2.179828,-3.940553
0.5500001,0.19625,-0.15475,-0.39,0.1796159,-2.179828,-3.940553
0.5666668,0.29325,-0.90475,-0.6965,1.671528,-3.663187,-4.026084
0.5833334,0.4405,-1.50225,-1.06225,2.003878,-5.042686,-3.846469
0.6000001,0.58425,-1.77125,-1.57475,1.599437,-7.173639,-3.61309
0.6166667,0.87225,-1.78075,-2.258,0.7319043,-8.641113,-3.421255
0.6333334,1.307,-1.84425,-3.13,0.9689484,-8.383298,-3.330837
0.65,1.6935,-1.2925,-4.28,4.677345,-5.888225,-2.909289
0.6666667,1.6935,-1.2925,-4.28,4.677345,-5.888225,-2.909289
0.6833333,1.6935,-1.2925,-4.28,4.677345,-5.888225,-2.909289
0.7,1.6935,-1.2925,-4.28,4.677345,-5.888225,-2.909289
0.7166666,1.6935,-1.2925,-4.28,4.677345,-5.888225,-2.909289
0.7333333,-0.409,0.1225,-4.08425,10.80384,-12.87125,-2.42176
0.7499999,-0.409,0.1225,-4.08425,10.80384,-12.87125,-2.42176
0.7666666,-0.409,0.1225,-4.08425,10.80384,-12.87125,-2.42176
0.7833332,-3.525,2.29675,-4.55025,-4.900949,1.738731,-7.977634
0.7999999,0.9382501,8.134251,-3.297,-7.377693,18.96597,-8.576354
0.8166665,4.0265,6.2805,-2.949,4.316891,19.14192,-4.595479
0.8333332,-1.28225,5.174,-0.933,10.11714,3.597206,6.811964
0.8499998,-1.28225,5.174,-0.933,10.11714,3.597206,6.811964
0.8666665,-1.50825,4.2875,-0.08875,9.140862,4.397535,6.15826
0.8833331,-1.50825,4.2875,-0.08875,9.140862,4.397535,6.15826
0.8999998,-1.28125,3.48975,0.165,8.603235,3.071799,5.334715
0.9166664,-1.28125,3.48975,0.165,8.603235,3.071799,5.334715
0.9333331,-1.28125,3.48975,0.165,8.603235,3.071799,5.334715
0.9499997,-1.28125,3.48975,0.165,8.603235,3.071799,5.334715
0.9666664,-1.28125,3.48975,0.165,8.603235,3.071799,5.334715
0.9833331,-1.28125,3.48975,0.165,8.603235,3.071799,5.334715
0.9999997,-1.28125,3.48975,0.165,8.603235,3.071799,5.334715
1.016666,-1.064,2.90025,0.10375,7.591521,2.374107,4.395092
1.033333,-1.064,2.90025,0.10375,7.591521,2.374107,4.395092
1.05,-0.9960001,2.39025,0.19125,6.803411,2.561054,3.668075
1.066666,-0.50425,0.503,0.69425,1.895131,2.48041,1.203549
1.083333,0.44975,-0.3455,-0.297,-1.472362,0.9127421,-0.4801976
1.1,0.44975,-0.3455,-0.297,-1.472362,0.9127421,-0.4801976
1.116666,0.44975,-0.3455,-0.297,-1.472362,0.9127421,-0.4801976
1.133333,0.8095,-0.62075,-0.2465,-0.9286265,1.933009,-1.075252
1.15,0.94925,-0.8337501,-0.18575,-0.9225171,1.193774,-1.126571
1.166666,0.90925,-0.826,-0.215,-1.567668,1.559115,-1.03493
1.183333,0.90925,-0.826,-0.215,-1.567668,1.559115,-1.03493
1.2,0.9425001,-0.84725,-0.04675,-1.713071,2.94228,-1.320849
1.216666,0.9425001,-0.84725,-0.04675,-1.713071,2.94228,-1.320849
1.233333,0.9865,-0.92225,0.068,-1.295189,2.813982,-1.615321
1.25,1.02475,-0.9292501,0.1285,-1.031264,2.474301,-1.794937
1.266666,1.02475,-0.9292501,0.1285,-1.031264,2.474301,-1.794937
1.283333,1.02475,-0.9292501,0.1285,-1.031264,2.474301,-1.794937
1.299999,1.01275,-0.9,0.152,-1.355062,2.273913,-1.864584
1.316666,0.9765,-0.8380001,0.182,-2.006322,2.607485,-1.702075
1.333333,0.9765,-0.8380001,0.182,-2.006322,2.607485,-1.702075
1.349999,0.8095,-0.7325,0.30025,-2.591601,3.264855,-1.807156
1.366666,0.723,-0.72025,0.2695,-2.85797,3.092571,-1.772943
1.383333,0.67825,-0.7360001,0.27425,-2.952055,3.385821,-1.713071
1.399999,0.677,-0.74625,0.302,-2.859192,3.517784,-1.779053
1.416666,0.677,-0.74625,0.302,-2.859192,3.517784,-1.779053
1.433333,0.669,-0.7265,0.39775,-2.080856,2.542726,-2.019763
