time stamp,accel x,accel y,accel z,pitch,roll,yaw
0,0.8025,-0.37775,0.50575,-0.03543443,0.02932505,-0.1026377
0.01666667,0.8002501,-0.369,0.5075001,-0.02199378,0.006109385,-0.08064388
0.03333334,0.79325,-0.37975,0.52175,0.03787819,-0.009775016,-0.03787819
0.05,0.7895001,-0.382,0.5247501,0.04887508,-0.0158844,-0.0635376
0.06666667,0.7895001,-0.382,0.5247501,0.04887508,-0.0158844,-0.0635376
0.08333334,0.7895001,-0.382,0.5247501,0.04887508,-0.0158844,-0.0635376
0.1,0.7895001,-0.382,0.5247501,0.04887508,-0.0158844,-0.0635376
0.1166667,0.784,-0.3855,0.528,0.02321566,-0.03543443,-0.07697824
0.1333333,0.78675,-0.38625,0.5255,0.05131883,-0.01466252,-0.09286265
0.15,0.78475,-0.3875,0.5205,0.09897203,-0.06231572,-0.1014158
0.1666667,0.7722501,-0.39775,0.526,0.1014158,-0.05865009,-0.1063033
0.1833333,0.7722501,-0.3955,0.5285,0.09164077,-0.05498446,-0.1258533
0.2,0.7722501,-0.3955,0.5285,0.09164077,-0.05498446,-0.1258533
0.2166667,0.7722501,-0.3955,0.5285,0.09164077,-0.05498446,-0.1258533
0.2333333,0.78325,-0.37875,0.5315,0.06231572,-0.009775016,-0.149069
0.25,0.7960001,-0.371,0.531,0.05620634,-0.01099689,-0.1539565
0.2666667,0.7960001,-0.36425,0.5365,0.06964698,-0.0317688,-0.1417377
0.2833334,0.80625,-0.358,0.53,0.07086886,-0.07575637,-0.1429596
0.3,0.80625,-0.358,0.53,0.07086886,-0.07575637,-0.1429596
0.3166667,0.7925,-0.3585,0.53775,0.08308763,-0.08430951,-0.139294
0.3333334,0.81125,-0.345,0.54975,0.08919702,-0.2223816,-0.1551784
0.3500001,0.7927501,-0.33525,0.543,0.04887508,-0.2602598,-0.1722846
0.3666668,0.7590001,-0.32175,0.54575,0.002443754,-0.2236035,-0.2113847
0.3833334,0.7590001,-0.32175,0.54575,0.002443754,-0.2236035,-0.2113847
0.4000001,0.73875,-0.30875,0.54275,-0.02443754,-0.1600659,-0.2737004
0.4166668,0.7162501,-0.2745,0.54,-0.02565942,-0.2150503,-0.4606476
0.4333335,0.7162501,-0.2745,0.54,-0.02565942,-0.2150503,-0.4606476
0.4500002,0.666,-0.26375,0.50925,-0.05987197,-0.4056631,-0.8101044
0.4666668,0.63025,-0.25375,0.487,-0.1075252,-0.387335,-0.982389
0.4833335,0.63025,-0.25375,0.487,-0.1075252,-0.387335,-0.982389
0.5000002,0.567,-0.248,0.47575,-0.1955003,-0.2846973,-1.168114
0.5166668,0.567,-0.248,0.47575,-0.1955003,-0.2846973,-1.168114
0.5333335,0.4405,-0.18025,0.436,-0.4203257,0.3482349,-2.256807
0.5500001,0.4405,-0.18025,0.436,-0.4203257,0.3482349,-2.256807
0.5666668,0.45725,-0.10175,0.37375,-0.1539565,-0.08308763,-2.894626
0.5833334,0.4305,-0.079,0.32825,0.01099689,-0.4606476,-3.142668
0.6000001,0.39175,-0.049,0.2785,0.1258533,-0.8528701,-3.214758
0.6166667,0.31825,-0.03875,0.25075,0.1319627,-1.297633,-3.206205
0.6333334,0.34675,0.006,0.1545,0.03299068,-1.660531,-3.284405
0.65,0.29,0.0735,-0.0125,-0.4459851,-1.970888,-3.665631
0.6666667,0.225,0.0565,-0.09850001,-0.6378198,-2.143172,-3.549552
0.6833333,0.16275,0.008,-0.14875,-0.8174357,-2.429091,-3.489681
0.7,0.146,-0.02825,-0.238,-0.8773077,-2.910511,-3.483571
0.7166666,0.3095,-0.00075,-0.44625,-0.7514543,-3.858687,-3.555662
0.7333333,0.3095,-0.00075,-0.44625,-0.7514543,-3.858687,-3.555662
0.7499999,0.696,-0.8372501,-1.32875,0.7025793,-6.654342,-4.099397
0.7666666,0.8880001,-1.76925,-2.14075,0.4545382,-6.530932,-4.087178
0.7833332,1.18475,-2.6295,-3.9205,-2.89707,-6.717879,-1.882912
0.7999999,1.18475,-2.6295,-3.9205,-2.89707,-6.717879,-1.882912
0.8166665,0.6012501,-1.20475,-5.72325,1.896353,-10.05483,-2.853083
0.8333332,0.6012501,-1.20475,-5.72325,1.896353,-10.05483,-2.853083
0.8499998,0.05375,2.455,-7.970251,7.624512,-0.6011634,-7.457115
0.8666665,0.05375,2.455,-7.970251,7.624512,-0.6011634,-7.457115
0.8833331,-0.17975,3.727,-7.2515,8.927032,3.701065,-6.998911
0.8999998,-0.8602501,7.703001,-3.84425,5.63774,7.949532,-6.264563
0.9166664,-0.122,8.17475,-1.3,3.426143,12.63421,-6.374532
0.9333331,1.96575,7.5625,0.6455,5.219858,17.48628,-2.097963
